name,category,full_address,latitude,longitude,city,state,zip_code,phone_number,website,google_maps_url,mailing_address,contact_person,email
Oak Hill Park,park,"Donald & Alice Noble Trail, Wooster, OH 44691, USA",40.83568770000001,-81.95606819999999,Wooster,OH,44691,(330) 263-5203,https://www.woosteroh.com/parks/oak-hill-park,https://maps.google.com/?cid=15052999346407240552,,,
Johnson Woods State Nature Preserve,park,"13240 Fox Lake Rd, Marshallville, OH 44645, USA",40.8892529,-81.7443979,Marshallville,OH,44645,,https://ohiodnr.gov/wps/portal/gov/odnr/go-and-do/plan-a-visit/find-a-property/johnson-woods-state-nature-preserve,https://maps.google.com/?cid=18291864613309468530,,,
Schellin Park,park,"427 Maple St, Wooster, OH 44691, USA",40.7945824,-81.9339215,Wooster,OH,44691,(330) 263-5275,http://www.woosteroh.com/living-here/parks/schellin-park,https://maps.google.com/?cid=627297683719324580,,,
"Evergreen Park, Kidron Park",park,"4434 Kidron Rd, Dalton, OH 44618, USA",40.7454671,-81.74087569999999,Dalton,OH,44618,,,https://maps.google.com/?cid=17073884714183896753,,,
Grosjean Park,park,"517-543 Freedlander Rd, Wooster, OH 44691, USA",40.7926046,-81.9286966,Wooster,OH,44691,,,https://maps.google.com/?cid=4983705230191526468,,,
Brown's Lake Bog Preserve,park,"Brown Rd, Shreve, OH 44676, USA",40.68297279999999,-82.0675693,Shreve,OH,44676,,https://www.nature.org/en-us/get-involved/how-to-help/places-we-protect/browns-lake-bog-preserve/?en_txn1=bl.ch_oh.eg.x.g,https://maps.google.com/?cid=16541765615385053136,,,
Prarie Lane Goose,park,"Wooster, OH 44691, USA",40.7378993,-81.9532466,Wooster,OH,44691,,,https://maps.google.com/?cid=9414141815452876930,,,
Smithville Village Park,park,"Park Dr, Smithville, OH 44677, USA",40.8631013,-81.8573375,Smithville,OH,44677,,https://thevillageofsmithville.com/parks-recreation/,https://maps.google.com/?cid=4492093830749758828,,,
Secret Park,park,"908 Beaver St, Orrville, OH 44667, USA",40.8304276,-81.7697044,Orrville,OH,44667,,,https://maps.google.com/?cid=1901853846264910200,,,
Clear Creek Park,park,"668 Venture Blvd, Wooster, OH 44691, USA",40.8072858,-81.96820389999999,Wooster,OH,44691,(330) 263-5275,https://www.woosteroh.com/parks,https://maps.google.com/?cid=2561916557892175031,,,
The Wilderness Center,park,"9877 Alabama Ave SW, Wilmot, OH 44689, USA",40.67205299999999,-81.64200199999999,Wilmot,OH,44689,(330) 359-5235,https://www.wildernesscenter.org/,https://maps.google.com/?cid=8531908655828323035,,,
Village Green Park,park,"41 S Freet St, Dalton, OH 44618, USA",40.79652759999999,-81.69149809999999,Dalton,OH,44618,,,https://maps.google.com/?cid=4291734851524731532,,,
Wayne County Park District,park,"3396 Sylvan Rd, Wooster, OH 44691, USA",40.7781131,-81.89715489999999,Wooster,OH,44691,(330) 465-7882,https://www.waynecountyparkdistrict.org/contact,https://maps.google.com/?cid=4787322645295848516,,,
Hilltop Park,park,"1700 W Church St, Orrville, OH 44667, USA",40.8418911,-81.78962109999999,Orrville,OH,44667,(330) 684-5000,http://orrville.com/,https://maps.google.com/?cid=12983729932670476283,,,
Funk Bottoms Wildlife Area,park,"10666 Blachleyville Rd, Wooster, OH 44691, USA",40.7567835,-82.1090013,Wooster,OH,44691,(330) 644-2293,https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/funk-bottoms-wildlife-area,https://maps.google.com/?cid=6050746981784789924,,,
William J. Robertson Nature Preserve,park,"85 Morning Star Dr, Rittman, OH 44270, USA",40.9774408,-81.76458889999999,Rittman,OH,44270,(330) 925-2045,https://www.facebook.com/William-J-Robertson-Nature-Preserve-108503594711762/,https://maps.google.com/?cid=11857822929920824920,,,
Prairie Lane Lake Park,park,"4489 Prairie Ln, Wooster, OH 44691, USA",40.7447601,-81.94424409999999,Wooster,OH,44691,(330) 262-3322,http://prairielanelakepark.com/,https://maps.google.com/?cid=3397439979587077261,,,
Orr Park,park,"440 N Elm St, Orrville, OH 44667, USA",40.8446101,-81.7724501,Orrville,OH,44667,(330) 684-5070,http://www.orrville.com/parks,https://maps.google.com/?cid=12594982591862575812,,,
Christmas Run Playground,park,"47 Park Blvd, Wooster, OH 44691, USA",40.80703019999999,-81.9466396,Wooster,OH,44691,,,https://maps.google.com/?cid=12540357866018151154,,,
Jaycee Park,park,"926 Gasche St, Wooster, OH 44691, USA",40.80897609999999,-81.9309665,Wooster,OH,44691,,,https://maps.google.com/?cid=3936027355124354867,,,
Secrest Arboretum,park,"2122 Williams Rd, Wooster, OH 44691, USA",40.7829842,-81.9172033,Wooster,OH,44691,(330) 263-3761,https://secrest.osu.edu/home,https://maps.google.com/?cid=6298059560822788673,,,
Knights Field Sprayground,park,"701 Rebecca St, Wooster, OH 44691, USA",40.799401,-81.9291645,Wooster,OH,44691,,http://www.woosteroh.com/recreation/pools-sprayground,https://maps.google.com/?cid=9416239240277714843,,,
Wooster Memorial Park (Kenwood acres - ADA trails),park,"5197 Silver Rd, Wooster, OH 44691, USA",40.8113918,-82.0207041,Wooster,OH,44691,,https://www.friendsofwmp.com/kenwood-acres,https://maps.google.com/?cid=8299636055532395809,,,
Walton Woods,park,"1277-1299 Mechanicsburg Rd, Wooster, OH 44691, USA",40.8101021,-81.9625283,Wooster,OH,44691,,,https://maps.google.com/?cid=9561348899371588278,,,
Marshallville Community Park,park,"48 Park St, Marshallville, OH 44645, USA",40.9003062,-81.7379557,Marshallville,OH,44645,(330) 601-4074,,https://maps.google.com/?cid=17957570677030522811,,,
Killbuck Marsh Wildlife Area,park,"1691 Centerville Rd, Shreve, OH 44676, USA",40.671349,-81.966247,Shreve,OH,44676,(330) 567-3390,https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/killbuck-marsh-wildlife-area,https://maps.google.com/?cid=11307353911428937140,,,
Kidron Community Park,park,"4434 Kidron Rd, Kidron, OH 44636, USA",40.7454671,-81.74087569999999,Kidron,OH,44636,,https://sites.google.com/site/kidroncommunitypark/,https://maps.google.com/?cid=12418970561445364409,,,
Creston Community Park,park,"10399 Wooster Pike, Creston, OH 44217, USA",40.9891203,-81.89237729999999,Creston,OH,44217,,,https://maps.google.com/?cid=7764944035320275620,,,
Vultures Knob,park,"4300 Mechanicsburg Rd, Wooster, OH 44691, USA",40.8509064,-81.98048469999999,Wooster,OH,44691,(234) 249-4327,https://vulturesknob.org/,https://maps.google.com/?cid=12312142329662918888,,,
Silver Creek Metro Park - Pheasant Run Area,park,"Norton, OH 44203, USA",40.99690229999999,-81.6756983,Norton,OH,44203,,,https://maps.google.com/?cid=7502999733390466879,,,
Holmesbrook Park,park,"660 College St, Wadsworth, OH 44281, USA",41.03154560000001,-81.7471727,Wadsworth,OH,44281,(330) 331-9653,https://medinacountyparks.com/index.php/parks/parks/holmesbrook-park,https://maps.google.com/?cid=11845829783951737270,,,
Silver Creek Metro Park,park,"5000 Hametown Rd, Norton, OH 44203, USA",40.9970377,-81.6817344,Norton,OH,44203,(330) 867-5511,https://www.summitmetroparks.org/silver-creek-metro-park.aspx,https://maps.google.com/?cid=14308249088547244156,,,
Gerstenslager Park,park,"1200-1298 Akron Rd, Wooster, OH 44691, USA",40.8146245,-81.9146021,Wooster,OH,44691,(330) 263-5275,,https://maps.google.com/?cid=5555553078141253260,,,
Cool Springs Wildlife Conservation Park,park,"2159 Co Hwy 37, Jeromesville, OH 44840, USA",40.74426939999999,-82.1309478,Jeromesville,OH,44840,(419) 289-3524,http://ashlandcountyparks.com/index.php/parks/cool-springs-wildlife-conservation-park,https://maps.google.com/?cid=15073999501045422744,,,
Acres of Fun,park,"3889 Friendsville Rd, Wooster, OH 44691, USA",40.84720470000001,-81.9388853,Wooster,OH,44691,(330) 345-4386,https://acresoffun.com/,https://maps.google.com/?cid=7691113731284579054,,,
Trolley Line Park,park,"Silvercrest Rd, Wadsworth, OH 44281, USA",41.0115213,-81.7113358,Wadsworth,OH,44281,,https://www.wadsworthcity.com/416/Multi-Purpose-Trail,https://maps.google.com/?cid=14412550126881131528,,,
Durling Park,park,"254 E Boyer St, Wadsworth, OH 44281, USA",41.0287805,-81.7240704,Wadsworth,OH,44281,(330) 335-1521,https://www.wadsworthcity.com/817/Durling-Park,https://maps.google.com/?cid=13673918635437040102,,,
Lawrence Township Park,park,"6235-6369 Manchester Ave NW, North Lawrence, OH 44666, USA",40.8686487,-81.60588369999999,North Lawrence,OH,44666,,https://lawrencetwp-oh.org/,https://maps.google.com/?cid=17112900011138023152,,,
Shreve Village Park,park,"250 Park Dr, Shreve, OH 44676, USA",40.6890095,-82.01781129999999,Shreve,OH,44676,,,https://maps.google.com/?cid=15463447069214245469,,,
County Line Trail,park,"County Line Trail, Rittman, OH 44270, USA",40.9718779,-81.7769175,Rittman,OH,44270,,,https://maps.google.com/?cid=12912253445446168685,,,
Diller Park,park,"Quinby Ave, Wooster, OH 44691, USA",40.8141962,-81.9387337,Wooster,OH,44691,(330) 263-5275,,https://maps.google.com/?cid=14244609647284314680,,,
Killbuck Lakes,park,"7996 White Rd, Burbank, OH 44214, USA",41.0050148,-81.9778625,Burbank,OH,44214,(330) 722-9364,https://medinacountyparks.com/index.php/parks/nature-preserves/killbuck-lakes,https://maps.google.com/?cid=14270310528331857011,,,
"Boathouse Area, Silver Creek Metro Parks",park,"5171 S Medina Line Rd, Norton, OH 44203, USA",40.9935774,-81.6867393,Norton,OH,44203,(330) 867-5511,http://www.summitmetroparks.org/,https://maps.google.com/?cid=6297134739116956623,,,
William J Robertson Nature Preserve (parking lot C),park,"X65P+P7, Rittman, OH 44270, USA",40.9592694,-81.7642879,Rittman,OH,44270,,,https://maps.google.com/?cid=10023793346159230570,,,
Memorial Park,park,"274 Grandview Ave, Wadsworth, OH 44281, USA",41.0216779,-81.7383617,Wadsworth,OH,44281,(330) 335-1521,https://www.wadsworthcity.com/823/Memorial-Park,https://maps.google.com/?cid=17175171097214642211,,,
Apple Creek Park,park,"Park St, Apple Creek, OH 44606, USA",40.7508816,-81.8306262,Apple Creek,OH,44606,,,https://maps.google.com/?cid=9770596780372665841,,,
Heartland Trail Trailhead,park,"50 E Market St, Marshallville, OH 44645, USA",40.9006795,-81.7277486,Marshallville,OH,44645,,https://www.waynecountytrails.org/TrailDevelopment.htm,https://maps.google.com/?cid=8864089871883050031,,,
Wooster Memorial Park-Education Area,park,"RX7C+6VR, Wooster, OH 44691, USA",40.8131571,-82.02786929999999,Wooster,OH,44691,(330) 234-3157,https://www.friendsofwmp.com/,https://maps.google.com/?cid=5654435607193904764,,,
Wintergreen Park,park,"630 Hillcrest Dr, Wadsworth, OH 44281, USA",41.0179769,-81.7116521,Wadsworth,OH,44281,,https://www.wadsworthcity.com/809/Wintergreen-Park,https://maps.google.com/?cid=1805672851867726313,,,
Holmes County Trail (Holmesville),park,"7499 OH-83, Holmesville, OH 44633, USA",40.617276,-81.9183695,Holmesville,OH,44633,,,https://maps.google.com/?cid=2319506531922872486,,,
Kidz Towne,park,"2918 Cleveland Rd, Wooster, OH 44691, USA",40.8352827,-81.9298984,Wooster,OH,44691,(330) 988-9035,https://www.kidztowne.com/,https://maps.google.com/?cid=1215326356037306712,,,
Breitenstine Park,park,"The end of, 37th St SW, Barberton, OH 44203, USA",40.99081169999999,-81.64494719999999,Barberton,OH,44203,,,https://maps.google.com/?cid=10710955330300372056,,,
Drake Park,park,"#0, West Salem, OH 44287, USA",40.96746419999999,-82.11795230000001,West Salem,OH,44287,,,https://maps.google.com/?cid=8161355904607050678,,,
Terraceview Park,park,"250 Terraceview Ave, Wadsworth, OH 44281, USA",41.01275940000001,-81.73336450000001,Wadsworth,OH,44281,,,https://maps.google.com/?cid=4871569642382163989,,,
Wooster Dog Park,park,"427 Maple St, Wooster, OH 44691, USA",40.7947243,-81.93451689999999,Wooster,OH,44691,(330) 263-5275,https://www.bringfido.com/attraction/parks/city/wooster_oh_us/,https://maps.google.com/?cid=7039984151933772352,,,
Memorial Park Pavilion #1,park,"353 Gates St, Doylestown, OH 44230, USA",40.9757128,-81.6956683,Doylestown,OH,44230,,,https://maps.google.com/?cid=3495051964880412192,,,
Comfort Suites,hotel,"965 Dover Rd, Wooster, OH 44691, USA",40.774145,-81.9275226,Wooster,OH,44691,(330) 439-0190,https://www.choicehotels.com/ohio/wooster/comfort-suites-hotels/oh649?mc=llgoxxpx,https://maps.google.com/?cid=15349422965163344712,,,
Days Inn by Wyndham Wooster,hotel,"789 E Milltown Rd, Wooster, OH 44691, USA",40.83980820000001,-81.9303663,Wooster,OH,44691,(330) 345-1500,https://www.wyndhamhotels.com/days-inn/wooster-ohio/days-inn-wooster/overview?CID=LC:iqv0j1dklijly45:70120&iata=00093796,https://maps.google.com/?cid=14456286466813081558,,,
Econo Lodge,hotel,"2137 Lincoln Way E, Wooster, OH 44691, USA",40.794935,-81.90642799999999,Wooster,OH,44691,(330) 264-8883,https://www.choicehotels.com/ohio/wooster/econo-lodge-hotels/oh131?mc=llgoxxpx,https://maps.google.com/?cid=13010066738142416161,,,
Quality Inn,hotel,"2055 Lincoln Way E, Wooster, OH 44691, USA",40.79496599999999,-81.907896,Wooster,OH,44691,(234) 249-1198,https://www.choicehotels.com/ohio/wooster/quality-inn-hotels/oh376?mc=llgoxxpx,https://maps.google.com/?cid=5455730396031853293,,,
Best Western Plus Wooster Hotel & Conference Center,hotel,"243 E Liberty St, Wooster, OH 44691, USA",40.7983069,-81.9371749,Wooster,OH,44691,(330) 264-7750,https://www.bestwestern.com/en_US/book/hotel-rooms.36082.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:36082,https://maps.google.com/?cid=810343576135033536,,,
St Paul Hotel,hotel,"203 S Market St, Wooster, OH 44691, USA",40.7967331,-81.9397674,Wooster,OH,44691,(330) 601-1900,http://stpaulhotelwooster.com/,https://maps.google.com/?cid=16665791670001778761,,,
Black Squirrel Inn,hotel,"636 College Ave, Wooster, OH 44691, USA",40.8057474,-81.9367362,Wooster,OH,44691,(330) 317-6627,http://www.blacksquirrelinn.com/,https://maps.google.com/?cid=3559760358057747199,,,
Hilton Garden Inn Wooster,hotel,"959 Dover Rd, Wooster, OH 44691, USA",40.7750832,-81.9283202,Wooster,OH,44691,(330) 202-7701,https://www.hilton.com/en/hotels/cakwogi-hilton-garden-inn-wooster/?SEO_id=GMB-AMER-GI-CAKWOGI&y_source=1_MjA4NTMyNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://maps.google.com/?cid=10193699273347851157,,,
Holiday Inn Express & Suites Wooster by IHG,hotel,"128 Riffel Rd, Wooster, OH 44691, USA",40.850981,-81.9430538,Wooster,OH,44691,(330) 601-1221,https://www.ihg.com/holidayinnexpress/hotels/us/en/wooster/cakwo/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-CAKWO,https://maps.google.com/?cid=8902336839178762122,,,
Super 8 by Wyndham Seville,hotel,"6116 Speedway Dr, Seville, OH 44273, USA",41.03078219999999,-81.9097833,Seville,OH,44273,(330) 769-6823,https://www.wyndhamhotels.com/super-8/seville-ohio/super-8-seville/overview?CID=LC:yytq4fvvehxh7se:11213&iata=00093796,https://maps.google.com/?cid=9083648628720390833,,,
Cobblestone Hotel & Suites - Orrville,hotel,"1720 N Main St, Orrville, OH 44667, USA",40.8634739,-81.762965,Orrville,OH,44667,(330) 682-1711,http://www.staycobblestone.com/oh/orrville/,https://maps.google.com/?cid=13112649227511935315,,,
Quality Inn & Suites,hotel,"4949 Park Ave W, Seville, OH 44273, USA",41.034722,-81.86715099999999,Seville,OH,44273,(234) 295-0017,https://www.choicehotels.com/ohio/seville/quality-inn-hotels/oh096?mc=llgoxxpx,https://maps.google.com/?cid=18434880557732031491,,,
Hampton Inn Wooster,hotel,"4253 Burbank Rd, Wooster, OH 44691, USA",40.85169020000001,-81.9467612,Wooster,OH,44691,(330) 345-4424,https://www.hilton.com/en/hotels/wooohhx-hampton-wooster/?SEO_id=GMB-AMER-HX-WOOOHHX&y_source=1_MjA4NDEwMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://maps.google.com/?cid=9875485030249572908,,,
Super 8 by Wyndham Wooster,hotel,"969 Timken Rd, Wooster, OH 44691, USA",40.78829169999999,-81.9363891,Wooster,OH,44691,(330) 264-6211,https://www.wyndhamhotels.com/super-8/wooster-ohio/super-8-wooster/overview?CID=LC:yytq4fvvehxh7se:10279&iata=00093796,https://maps.google.com/?cid=11180006873279098598,,,
Inn At Amish Door,hotel,"1210 Winesburg St, Wilmot, OH 44689, USA",40.6540527,-81.6397247,Wilmot,OH,44689,(330) 359-7996,https://amishdoor.com/innatamishdoor,https://maps.google.com/?cid=11767881666446573288,,,
Landoll's Mohican Castle - Luxury Hotel in Central Ohio,hotel,"561 Township Road 3352, Loudonville, OH 44842, USA",40.57095640000001,-82.2340221,Loudonville,OH,44842,(419) 994-3427,http://landollsmohicancastle.com/,https://maps.google.com/?cid=437631193585690543,,,
Hotel Millersburg,hotel,"35 W Jackson St, Millersburg, OH 44654, USA",40.5540088,-81.9178072,Millersburg,OH,44654,(330) 674-1457,http://hotelmillersburg.com/,https://maps.google.com/?cid=5307570418925110546,,,
Hawthorn Extended Stay by Wyndham Seville,hotel,"5025 Park Ave W, Seville, OH 44273, USA",41.0346128,-81.86976829999999,Seville,OH,44273,(330) 769-5025,https://www.wyndhamhotels.com/hawthorn-extended-stay/seville-ohio/hawthorn-extended-stay-seville/overview?CID=LC:b84ll71au8zr1jm:30833&iata=00093796,https://maps.google.com/?cid=12209580613937642440,,,
Comfort Inn & Suites,hotel,"5 Park Center Dr, Wadsworth, OH 44281, USA",41.0476203,-81.725661,Wadsworth,OH,44281,(330) 336-7692,https://www.choicehotels.com/ohio/wadsworth/comfort-inn-hotels/oh296?mc=llgoxxpx,https://maps.google.com/?cid=12848306162470618421,,,
The Coxon House Inn | Hotel Wooster,hotel,"702 N Bever St, Wooster, OH 44691, USA",40.8065162,-81.9386165,Wooster,OH,44691,(330) 465-5373,http://thecoxonhouseinn.com/,https://maps.google.com/?cid=5062426293093203191,,,
The Westfield Inn,hotel,"6789 Greenwich Rd, Westfield Center, OH 44251, USA",41.0274671,-81.9349599,Westfield Center,OH,44251,(330) 887-6701,https://www.westfieldgroupcountryclub.com/Host_an_Event/Lodging,https://maps.google.com/?cid=10886220491232347666,,,
Huckleberry Suites,hotel,"150 W Liberty St, Wooster, OH 44691, USA",40.7976902,-81.9412274,Wooster,OH,44691,(330) 828-6513,,https://maps.google.com/?cid=1008571929101732050,,,
Gasche House Bed & Breakfast,hotel,"340 N Bever St, Wooster, OH 44691, USA",40.8018594,-81.9379977,Wooster,OH,44691,(646) 980-9060,,https://maps.google.com/?cid=16309876761621414839,,,
Casa Mirabella Guest House,hotel,"1626 Beall Ave, Wooster, OH 44691, USA",40.8182122,-81.93463299999999,Wooster,OH,44691,(330) 737-1683,https://casamirabellaguesthouse.my.canva.site/,https://maps.google.com/?cid=11552695926051632829,,,
Sojourner's Lodge & Cabin Suites,hotel,"2156 Durstine Rd, Dundee, OH 44624, USA",40.66794549999999,-81.6964837,Dundee,OH,44624,(330) 359-5320,https://www.sojournerslodgeohio.com/,https://maps.google.com/?cid=4278886964173764308,,,
Sleep Inn & Suites Mt. Hope near Auction & Event Center,hotel,"8050 OH-241, Millersburg, OH 44654, USA",40.6238063,-81.788741,Millersburg,OH,44654,(234) 301-0997,https://www.choicehotels.com/ohio/millersburg/sleep-inn-hotels/oh756?mc=llgoxxpx,https://maps.google.com/?cid=7601130480135586801,,,
Holiday Inn Express & Suites Millersburg by IHG,hotel,"1005 S Washington St, Millersburg, OH 44654, USA",40.5425513,-81.91601179999999,Millersburg,OH,44654,(234) 301-9005,https://www.ihg.com/holidayinnexpress/hotels/us/en/millersburg/msbws/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-MSBWS,https://maps.google.com/?cid=14552841200272903957,,,
The Market Street Inn,hotel,"356 N Market St, Wooster, OH 44691, USA",40.801697,-81.9413129,Wooster,OH,44691,(330) 262-4085,http://www.marketstreetinnwooster.com/,https://maps.google.com/?cid=13690561633869217261,,,
Holiday Inn Express & Suites Wadsworth by IHG,hotel,"231 Park Center Dr, Wadsworth, OH 44281, USA",41.0475117,-81.72374789999999,Wadsworth,OH,44281,(330) 334-7666,https://www.ihg.com/holidayinnexpress/hotels/us/en/wadsworth/akrww/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-AKRWW,https://maps.google.com/?cid=4640850921505065901,,,
The Inn at Honey Run,hotel,"6920 Co Rd 203, Millersburg, OH 44654, USA",40.5740117,-81.8734296,Millersburg,OH,44654,(330) 674-0011,https://www.innathoneyrun.com/,https://maps.google.com/?cid=16482923811320315266,,,
Tranquil Acres Cabins,hotel,"6815 OH-39, Millersburg, OH 44654, USA",40.5548046,-81.8678083,Millersburg,OH,44654,(330) 674-0996,http://www.tranquilacrescabins.com/,https://maps.google.com/?cid=12562542584990556401,,,
The Storybook Inn of Kidron,hotel,"4680 Kidron Rd, Dalton, OH 44618, USA",40.74281349999999,-81.744789,Dalton,OH,44618,(330) 828-1126,http://www.thestorybookinnofkidron.com/,https://maps.google.com/?cid=4477774495919340617,,,
Berlin Grande Hotel,hotel,"4787 Township Rd 366, Berlin, OH 44610, USA",40.56477839999999,-81.79387369999999,Berlin,OH,44610,(330) 403-3050,http://www.berlingrandehotel.com/,https://maps.google.com/?cid=12593346313612047902,,,
The Barn Inn Bed and Breakfast,hotel,"6838 Co Rd 203, Millersburg, OH 44654, USA",40.5726051,-81.86953729999999,Millersburg,OH,44654,(330) 674-7600,http://www.thebarninn.com/,https://maps.google.com/?cid=3463017892325887903,,,
Whispering Hills Jellystone Park Camp Resort,hotel,"8181 OH-514, Big Prairie, OH 44611, USA",40.644448,-82.066881,Big Prairie,OH,44611,(330) 567-2137,http://whisperinghillsjellystone.com/,https://maps.google.com/?cid=18123274462712684302,,,
Amish Country Comfort,hotel,"180 S School St, Millersburg, OH 44654, USA",40.552098,-81.91278799999999,Millersburg,OH,44654,(330) 763-1026,,https://maps.google.com/?cid=7680168456382935794,,,
Quality Inn,hotel,"741 US-250, Ashland, OH 44805, USA",40.8577927,-82.2684483,Ashland,OH,44805,(419) 281-8090,https://www.choicehotels.com/ohio/ashland/quality-inn-hotels/oh604?mc=llgoxxpx,https://maps.google.com/?cid=11581628026178201776,,,
Comfort Inn,hotel,"1102 Glen Dr, Millersburg, OH 44654, USA",40.542454,-81.915054,Millersburg,OH,44654,(330) 473-4774,https://www.choicehotels.com/ohio/millersburg/comfort-inn-hotels/oh027?mc=llgoxxpx,https://maps.google.com/?cid=12988641800194846331,,,
Hampton Inn & Suites Ashland,hotel,"2055 E Main St, Ashland, OH 44805, USA",40.8582703,-82.26908279999999,Ashland,OH,44805,(419) 903-0900,https://www.hilton.com/en/hotels/mfdashx-hampton-suites-ashland/?SEO_id=GMB-AMER-HX-MFDASHX&y_source=1_NDQ2NjA0NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://maps.google.com/?cid=4557059080283898175,,,
Roosevelt Glamping,hotel,"5510 Lattasburg Rd, Wooster, OH 44691, USA",40.832458,-82.039478,Wooster,OH,44691,(330) 465-6321,http://rooseveltglamping.com/,https://maps.google.com/?cid=5665160619107622528,,,
Simple Pleasures B & B,hotel,"1004 US-62, Wilmot, OH 44689, USA",40.6546244,-81.6554089,Wilmot,OH,44689,(330) 359-5684,http://www.simplepleasurebedandbreakfast.com/,https://maps.google.com/?cid=1253777366585411525,,,
The Atlee Suites,hotel,"4786 E Main St, Millersburg, OH 44654, USA",40.5610886,-81.7947851,Millersburg,OH,44654,(330) 275-3859,https://theatleesuites.com/,https://maps.google.com/?cid=18237978315582590901,,,
"The Wallhouse Hotel, Ascend Hotel Collection",hotel,"2870 Cove Ln, Walnut Creek, OH 44687, USA",40.54017489999999,-81.7260299,Walnut Creek,OH,44687,(234) 231-0279,https://www.choicehotels.com/ohio/walnut-creek/ascend-hotels/oh615?mc=llgoxxpx,https://maps.google.com/?cid=6024029799710999842,,,
The Guesthouse,hotel,"31 N Crawford St, Millersburg, OH 44654, USA",40.5546746,-81.9146635,Millersburg,OH,44654,(234) 301-0038,https://www.airbnb.com/rooms/20826634?check_in=2021-04-21&check_out=2021-04-22&s=67&unique_share_id=22e827ce-4da6-4738-8e55-dcda664e1e70,https://maps.google.com/?cid=1128672183210504898,,,
Comfort Suites Hotel and Conference Center,hotel,"4810 Township Rd 366, Berlin, OH 44610, USA",40.56233999999999,-81.79437999999999,Berlin,OH,44610,(330) 893-7400,https://www.choicehotels.com/ohio/berlin/comfort-suites-hotels/oh243?mc=llgoxxpx,https://maps.google.com/?cid=10029273894534801345,,,
Berlin Encore Hotel & Suites,hotel,"4365 OH-39, Berlin, OH 44610, USA",40.5510619,-81.7768119,Berlin,OH,44610,(888) 988-2414,https://www.berlinencorehotel.com/,https://maps.google.com/?cid=5324867443904956764,,,
Guggisberg Swiss Inn-Ohio Amish Country,hotel,"5025 OH-557, Millersburg, OH 44654, USA",40.5231231,-81.80382620000002,Millersburg,OH,44654,(330) 893-3600,http://www.guggisbergswissinn.com/,https://maps.google.com/?cid=12756988945401725344,,,
Trailside Lodging,hotel,"551 Koch St, Millersburg, OH 44654, USA",40.56306799999999,-81.924213,Millersburg,OH,44654,(330) 484-3509,http://trailsidelodgingohio.com/,https://maps.google.com/?cid=4712761011893179068,,,
Town & Country Camp Resort,hotel,"7555 Shilling Rd, West Salem, OH 44287, USA",40.9617057,-82.0722977,West Salem,OH,44287,(419) 853-4550,https://www.tccamp.com/,https://maps.google.com/?cid=14789691424113876671,,,
Orrville Inn,hotel,"10355 Lincoln Way E, Orrville, OH 44667, USA",40.7942648,-81.7921132,Orrville,OH,44667,(330) 854-4320,,https://maps.google.com/?cid=9951850523826092739,,,
Quality Inn & Suites Medina- Akron West,hotel,"2850 Medina Rd, Medina, OH 44256, USA",41.1354472,-81.790232,Medina,OH,44256,(234) 343-0125,https://www.choicehotels.com/ohio/medina/quality-inn-hotels/oh325?mc=llgoxxpx,https://maps.google.com/?cid=16948763151442310187,,,
Long Lake Park Campground,hotel,"8974 Long Lake Dr, Lakeville, OH 44638, USA",40.668145,-82.13566,Lakeville,OH,44638,(419) 827-2278,http://www.longlakeparkcampground.com/,https://maps.google.com/?cid=9165037126695130663,,,
Evergreen Park RV Resort Ltd,hotel,"16359 Dover Rd, Dundee, OH 44624, USA",40.6906423,-81.6960813,Dundee,OH,44624,(330) 359-2787,http://www.evergreenparkrvresort.com/,https://maps.google.com/?cid=4627649043229792310,,,
Lake Wapusun RV Resort,hotel,"10787 Molter Rd, Shreve, OH 44676, USA",40.7120054,-82.1171665,Shreve,OH,44676,(330) 496-2355,http://www.lakewapusun.com/,https://maps.google.com/?cid=1798558208390706286,,,
The Bertram Inn at Glenmoor,hotel,"4191 Glenmoor Rd NW, Canton, OH 44718, USA",40.8428442,-81.4676769,Canton,OH,44718,(330) 966-3600,https://res.windsurfercrs.com/ibe/index.aspx?propertyID=16967&nono=1,https://maps.google.com/?cid=1357472518344297602,,,
Berlin Heritage Inn,hotel,"4703 OH-39, Berlin, OH 44610, USA",40.5598317,-81.7910186,Berlin,OH,44610,(330) 893-6600,https://berlinheritageinn.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,https://maps.google.com/?cid=12969213210929368057,,,
Holiday Inn Express & Suites Medina by IHG,hotel,"5185 Gateway Dr, Medina, OH 44256, USA",41.1334882,-81.7887765,Medina,OH,44256,(330) 722-6006,https://www.ihg.com/holidayinnexpress/hotels/us/en/medina/mdioh/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-MDIOH,https://maps.google.com/?cid=16579725070525502346,,,
